lon,lat,weather_id,main,description,icon,base,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,country,sunrise,sunset,timezone,city_id,city_name,cod,level
-132.586302,-76.219844,501,Rain,moderate rain,10d,stations,286.92,289.57,277.66,247.46,1009,71,997,1027,3215,1.57,133,11.02,32,1716294576,1,2185,GB,1716321455,1716347699,19800,7220806,Cornville,200,2
125.187395,5.960877,501,Rain,moderate rain,10d,stations,278.49,228.16,276.39,278.54,998,10,1003,940,6758,12.72,112,0.08,83,1716291604,1,8283,IT,1716344094,1716302317,0,9546411,Pitampura,200,2
-88.244617,-9.906554,501,Rain,moderate rain,10d,stations,258.54,281.24,261.51,268.29,994,16,1015,1005,9789,9.01,217,7.18,16,1716307941,1,6849,GB,1716292931,1716323087,-25200,7484666,Zocca,200,2
-79.591422,-2.957708,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,291.92,295.78,299.5,230.84,1020,81,1005,979,5894,2.0,107,11.91,69,1716315450,1,3320,IN,1716328451,1716292671,7200,1712330,Rumbak,200,2
26.201464,61.364666,501,Rain,moderate rain,10d,stations,271.64,280.09,266.86,296.14,1016,20,991,1025,9623,13.32,48,17.14,84,1716327844,1,4731,GB,1716302083,1716339731,-25200,8573343,Pitampura,200,2
116.681529,-70.099261,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,251.88,317.27,243.96,284.67,1014,98,1008,1006,4751,3.78,104,17.22,61,1716285936,1,1163,IN,1716265240,1716295621,-43200,1849273,Nantucket,200,2
75.46033,-1.633936,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,312.51,288.74,250.03,317.69,1003,14,997,979,2792,2.11,284,15.35,62,1716280583,1,6844,IT,1716289494,1716323243,0,5399607,Cornville,200,2
-96.046803,-15.323492,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,287.74,319.27,315.78,301.29,998,86,1019,943,2698,1.91,340,7.07,89,1716303678,1,9551,IN,1716318190,1716293284,-43200,3424689,Cornville,200,2
-119.581432,-55.233557,501,Rain,moderate rain,10d,stations,258.48,298.64,288.52,291.16,1023,16,1012,975,3324,14.7,17,3.71,18,1716330535,1,7309,IT,1716312934,1716324381,-43200,2266269,Cornville,200,2
-103.236341,67.833126,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,288.63,252.9,227.7,224.44,1025,83,994,981,3709,4.81,200,5.92,55,1716339244,1,5064,IT,1716331354,1716309293,-25200,2611578,Pitampura,200,2
-48.590184,50.727288,501,Rain,moderate rain,10d,stations,298.53,237.68,246.76,266.57,1012,28,1030,949,5589,4.0,228,8.73,37,1716326528,1,1478,GB,1716320301,1716265799,0,6395568,Pitampura,200,2
-122.116291,81.59614,501,Rain,moderate rain,10d,stations,303.17,283.22,275.64,257.84,1022,17,987,983,1081,13.31,348,14.69,43,1716312941,1,1050,GB,1716323960,1716313572,7200,6902035,Nantucket,200,2
142.495608,-78.978777,501,Rain,moderate rain,10d,stations,233.77,225.54,291.28,275.03,1020,94,1029,1030,6469,4.91,217,13.06,6,1716346439,1,8764,IN,1716312380,1716282843,-25200,2599252,Zocca,200,2
-151.782498,-18.304095,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,238.15,246.59,291.33,228.56,992,23,1029,906,8417,11.59,212,16.8,57,1716322849,1,8270,GB,1716274423,1716344862,-43200,5531030,Whitby,200,2
-78.009874,12.740527,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,302.71,282.1,240.83,300.34,1015,81,1001,935,8924,11.28,158,7.31,33,1716327316,1,3090,US,1716305051,1716335233,-43200,5846511,Zocca,200,2
-13.86417,-61.589488,501,Rain,moderate rain,10d,stations,234.08,261.33,311.38,254.73,988,98,1008,1028,6755,0.21,88,4.68,87,1716338081,1,8728,IN,1716301967,1716306617,19800,4044671,Pune,200,2
-148.095345,12.696853,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,289.64,229.09,265.83,283.97,1023,28,1022,934,9844,9.19,233,14.29,88,1716324298,1,3116,IN,1716335500,1716345634,19800,5964268,Zocca,200,2
-50.095085,-79.939454,501,Rain,moderate rain,10d,stations,304.73,312.34,223.99,311.34,1011,32,984,1025,4211,0.31,89,13.19,34,1716338079,1,8578,IT,1716304640,1716277803,0,4786379,Pitampura,200,2
37.893137,64.741289,501,Rain,moderate rain,10d,stations,247.53,278.84,302.45,313.25,1021,64,1021,901,5983,11.43,92,8.38,30,1716317285,1,7714,US,1716288140,1716273127,-25200,4900652,Nantucket,200,2
1.354595,-30.978149,501,Rain,moderate rain,10d,stations,245.7,284.05,299.36,309.12,997,95,1022,971,6751,13.08,27,16.25,23,1716343590,1,9062,GB,1716290179,1716344975,19800,4391128,Nantucket,200,2
-4.186344,-23.276893,501,Rain,moderate rain,10d,stations,319.13,244.78,275.17,293.46,1018,93,1011,980,5022,7.97,85,9.33,66,1716308020,1,6729,GB,1716314204,1716339003,-43200,6828220,Rumbak,200,2
-54.66216,21.227283,501,Rain,moderate rain,10d,stations,307.25,260.2,307.31,274.66,1025,57,1009,959,8870,7.95,276,10.36,98,1716268938,1,6719,US,1716303507,1716288799,7200,8668708,Rumbak,200,2
5.495913,-34.163859,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,316.89,301.83,248.36,308.68,1026,25,1015,1007,5347,14.73,63,12.21,67,1716297959,1,6644,US,1716338192,1716280359,7200,6673360,Whitby,200,2
42.249303,-84.014456,501,Rain,moderate rain,10d,stations,240.37,253.5,246.11,258.44,1010,16,989,983,5890,14.1,225,19.16,98,1716265551,1,9150,GB,1716320486,1716319560,-43200,7400511,Whitby,200,2
-34.318868,18.142974,501,Rain,moderate rain,10d,stations,243.19,293.13,228.18,246.68,980,15,1022,991,8206,7.92,35,2.9,58,1716289830,1,5139,GB,1716262831,1716293931,19800,4346579,Zocca,200,2
-153.067177,-15.848672,501,Rain,moderate rain,10d,stations,232.29,288.75,255.98,247.92,1000,85,1022,983,2407,0.78,215,4.67,99,1716333122,1,9334,IN,1716314844,1716262603,-43200,5995227,Whitby,200,2
77.690888,-89.494619,501,Rain,moderate rain,10d,stations,311.89,255.47,240.01,230.84,985,29,984,935,9799,1.8,184,10.39,91,1716269019,1,4233,IN,1716339931,1716315632,19800,2844741,Pitampura,200,2
-77.905737,25.020454,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,303.73,275.27,269.9,299.34,993,35,980,966,6193,1.53,333,12.96,95,1716283337,1,2032,GB,1716312882,1716333716,7200,6001826,Whitby,200,2
-61.611544,-24.968079,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,266.21,222.85,297.18,230.55,1025,87,985,965,6099,8.57,316,12.23,5,1716318090,1,9956,GB,1716278404,1716269091,7200,3861230,Pune,200,2
-73.917198,55.761627,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,291.83,294.71,300.16,239.3,984,57,1017,911,3394,13.44,122,3.58,64,1716325662,1,3124,US,1716288226,1716328147,7200,5225799,Pitampura,200,2
146.307968,17.681969,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,255.53,229.98,227.45,310.0,1021,32,1005,978,3846,11.63,179,11.09,22,1716322011,1,3875,IT,1716269496,1716299160,7200,1309320,Pitampura,200,2
-49.762541,55.668317,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,248.27,278.21,243.04,283.02,981,87,989,938,6812,8.84,159,4.72,62,1716331824,1,4088,IN,1716325935,1716269988,19800,2481995,Pitampura,200,2
-143.017279,-6.127434,501,Rain,moderate rain,10d,stations,271.78,287.94,269.78,273.05,1015,59,992,1024,6469,12.73,152,1.3,10,1716345926,1,9255,IN,1716342261,1716324204,19800,9676523,Rumbak,200,2
153.436833,-64.922826,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,311.66,294.42,304.7,250.79,986,87,992,981,4529,13.8,326,7.14,52,1716319975,1,9180,IN,1716290143,1716289429,19800,4977427,Nantucket,200,2
-152.391337,-64.088017,501,Rain,moderate rain,10d,stations,267.55,312.26,257.73,318.45,1016,52,985,982,1588,14.11,20,16.3,38,1716311971,1,9193,IT,1716277994,1716269425,7200,4988049,Whitby,200,2
66.560746,-21.278777,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,238.89,270.61,256.58,291.15,986,42,1006,1010,1680,12.8,329,13.83,96,1716338786,1,6365,IT,1716316358,1716340135,19800,5245968,Whitby,200,2
-169.310772,-65.978602,501,Rain,moderate rain,10d,stations,254.86,273.74,285.98,222.98,998,46,1008,925,4800,2.51,75,8.23,52,1716270531,1,8447,IN,1716332097,1716284827,0,6523562,Rumbak,200,2
41.62353,38.607538,501,Rain,moderate rain,10d,stations,232.07,313.13,311.46,244.74,1023,71,993,915,1210,4.61,299,16.01,31,1716312774,1,6580,US,1716302972,1716311767,19800,3216266,Pune,200,2
-27.420743,-80.520959,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,254.52,269.29,245.77,304.16,1007,85,989,907,1166,14.16,133,15.37,100,1716330983,1,2917,IT,1716271295,1716275013,7200,9455759,Pitampura,200,2
-149.096451,48.353952,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,226.88,276.53,238.21,233.18,1015,10,1010,985,7937,2.84,86,9.84,59,1716347145,1,9964,IN,1716305642,1716303192,7200,7643785,Nantucket,200,2
98.18195,39.879617,501,Rain,moderate rain,10d,stations,279.24,316.86,290.06,318.52,986,24,991,922,2960,12.81,278,2.68,60,1716339628,1,3319,IN,1716346640,1716323250,0,1666210,Zocca,200,2
114.847347,-53.704285,501,Rain,moderate rain,10d,stations,224.38,243.96,262.85,271.88,984,30,1016,946,9596,13.01,197,0.4,89,1716316151,1,9250,GB,1716314008,1716311842,0,3705203,Nantucket,200,2
-66.550693,63.642614,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,306.14,300.82,286.24,236.88,1000,80,1027,1013,7691,4.94,38,16.65,94,1716339466,1,2340,IN,1716295485,1716304055,-43200,6445231,Whitby,200,2
128.965612,10.881697,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,264.7,245.7,318.13,318.21,1004,89,1001,927,7587,14.23,311,3.62,4,1716270455,1,3084,IN,1716322385,1716337478,19800,3885146,Whitby,200,2
81.177973,-63.059744,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,277.87,282.67,271.46,284.16,1015,82,1000,940,8642,7.09,145,12.33,22,1716298360,1,5698,GB,1716312288,1716315149,7200,7760660,Rumbak,200,2
93.484706,40.803518,501,Rain,moderate rain,10d,stations,242.17,244.82,225.97,244.43,1028,23,1014,923,8305,4.34,220,10.01,71,1716290386,1,5262,IN,1716300809,1716336727,19800,1579349,Pitampura,200,2
-161.367531,-14.522575,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,270.35,270.81,222.33,307.62,1029,17,1029,916,5828,10.27,294,15.39,80,1716330677,1,2518,IN,1716298041,1716319870,-43200,7485692,Zocca,200,2
-91.048309,52.933406,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,266.43,305.76,263.31,310.26,981,96,987,988,1025,7.93,112,7.18,45,1716328255,1,2461,US,1716309010,1716324228,19800,3928973,Rumbak,200,2
-111.420271,-87.292925,501,Rain,moderate rain,10d,stations,251.51,229.01,253.91,259.24,1027,11,1022,947,7312,4.83,266,8.91,34,1716310256,1,9153,IT,1716348479,1716305944,19800,1356440,Pune,200,2
115.939414,86.791587,501,Rain,moderate rain,10d,stations,245.83,268.11,242.09,314.0,988,69,1027,985,2891,14.51,44,0.08,54,1716294681,1,8561,GB,1716286963,1716317978,-43200,6346908,Nantucket,200,2
96.050896,-17.931837,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,251.71,238.59,302.73,280.17,1013,46,994,1028,4056,5.29,49,19.32,80,1716270002,1,1221,US,1716277089,1716287163,7200,6251376,Rumbak,200,2
105.998579,-56.376345,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,246.86,289.79,220.68,278.37,1012,79,986,910,4177,10.52,21,20.0,89,1716330811,1,5805,GB,1716306937,1716264389,19800,7065840,Nantucket,200,2
87.475592,-23.586454,501,Rain,moderate rain,10d,stations,262.58,230.8,252.09,246.21,1019,100,1017,949,7848,9.31,60,13.71,90,1716330747,1,7975,IN,1716317278,1716331562,19800,2812330,Nantucket,200,2
-89.845881,56.491139,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,257.43,292.12,234.81,231.59,987,81,997,982,9254,13.98,111,16.2,43,1716327057,1,3893,GB,1716303695,1716282633,-43200,5700486,Whitby,200,2
136.235338,-20.075174,501,Rain,moderate rain,10d,stations,240.28,231.79,279.68,258.68,1026,42,1018,967,4446,10.41,321,7.25,91,1716283560,1,8331,US,1716277574,1716318580,0,4581807,Whitby,200,2
170.365588,-7.168566,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,235.63,313.49,249.78,303.71,1021,23,1023,926,5182,10.83,357,15.49,15,1716279982,1,7849,IN,1716301862,1716267720,7200,2665855,Pune,200,2
45.119391,7.705495,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,230.46,286.82,268.15,277.77,991,48,999,926,7708,1.31,246,9.23,86,1716322290,1,7398,US,1716346421,1716288508,7200,2658531,Nantucket,200,2
-89.587292,-75.860245,501,Rain,moderate rain,10d,stations,277.26,227.19,310.22,250.82,1003,100,1021,942,9590,8.96,268,16.27,15,1716283712,1,1261,IT,1716275185,1716275811,19800,2317374,Pitampura,200,2
-78.148877,-43.978111,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,253.94,304.44,303.91,287.68,1020,42,986,981,1026,12.91,88,2.38,44,1716306756,1,9458,IN,1716310234,1716312915,19800,7617340,Nantucket,200,2
-128.253009,88.838891,501,Rain,moderate rain,10d,stations,275.26,305.47,301.3,290.47,1020,47,1024,988,9894,4.07,274,14.23,19,1716345078,1,8819,GB,1716299012,1716336200,-25200,6340071,Pitampura,200,2
39.049385,51.209396,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,240.42,277.53,230.64,259.24,1015,36,981,913,6755,8.24,189,11.79,46,1716276670,1,1077,GB,1716263146,1716302964,19800,6353397,Rumbak,200,2
62.710124,-56.904848,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,293.22,317.17,310.52,271.78,988,96,997,961,9857,14.84,111,3.44,84,1716322004,1,9950,GB,1716293457,1716264602,7200,8835164,Zocca,200,2
-79.596956,32.848507,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,231.47,317.67,241.4,298.58,1010,74,996,921,4340,7.92,264,3.38,50,1716283475,1,8611,IN,1716343904,1716281586,7200,9919374,Zocca,200,2
-123.765505,-86.314375,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,312.3,239.63,221.56,306.11,1030,100,998,985,8515,7.94,112,4.6,70,1716312519,1,6314,US,1716343862,1716280893,-25200,3332421,Nantucket,200,2
97.313749,70.352073,501,Rain,moderate rain,10d,stations,318.48,239.49,258.9,302.84,1029,29,998,983,2703,14.69,343,10.28,32,1716307183,1,4123,IN,1716331289,1716280692,-43200,1252973,Zocca,200,2
60.090371,61.759329,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,270.17,242.17,317.86,304.15,991,67,1021,929,3377,5.07,124,8.51,89,1716327576,1,5638,US,1716312971,1716311682,-43200,8179734,Rumbak,200,2
124.774079,41.623276,501,Rain,moderate rain,10d,stations,319.64,273.22,310.58,286.86,993,14,1016,935,2091,0.95,54,8.69,99,1716307421,1,7825,US,1716263512,1716321410,7200,1946706,Pitampura,200,2
72.992536,56.381903,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,222.69,224.86,234.33,276.3,986,64,1025,1000,5784,0.85,206,16.82,48,1716307427,1,4745,IT,1716310105,1716285231,0,7690693,Pune,200,2
-94.005236,3.981419,501,Rain,moderate rain,10d,stations,311.18,275.53,266.33,262.65,982,70,995,960,9258,6.16,83,7.67,36,1716319022,1,5692,GB,1716322570,1716298078,19800,8107326,Cornville,200,2
-67.791676,-78.205824,501,Rain,moderate rain,10d,stations,252.0,278.5,256.24,258.69,991,66,994,1000,7329,6.18,176,6.59,69,1716286429,1,8106,GB,1716273729,1716303530,19800,4227621,Pitampura,200,2
-163.600657,-7.454203,501,Rain,moderate rain,10d,stations,311.66,250.64,284.9,276.39,984,28,1004,980,8391,13.09,225,7.17,51,1716329746,1,1637,IN,1716286142,1716287845,7200,5153980,Nantucket,200,2
-125.3993,-88.458347,501,Rain,moderate rain,10d,stations,319.7,271.09,309.78,288.93,1026,40,983,905,4551,1.99,53,4.57,40,1716329850,1,5494,IN,1716278722,1716266528,7200,2614747,Pune,200,2
-118.639991,63.000532,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,226.96,234.56,258.11,312.0,1009,32,991,961,4906,6.86,264,11.51,35,1716288255,1,5894,IN,1716312619,1716344628,-43200,2173111,Nantucket,200,2
-88.029653,-86.275471,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,252.37,282.7,309.89,221.94,1015,38,988,911,5908,13.74,7,4.25,16,1716332155,1,8093,IT,1716279326,1716294934,-43200,4011187,Whitby,200,2
-1.180518,-79.009155,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,297.83,251.9,312.46,257.28,1008,27,1008,976,4651,11.26,46,5.6,67,1716316610,1,2822,GB,1716334916,1716305898,19800,5214288,Cornville,200,2
27.442309,54.921587,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,230.72,228.59,255.85,246.64,1026,41,994,943,2629,2.78,259,8.64,68,1716312384,1,5490,US,1716346736,1716283166,19800,3888432,Cornville,200,2
175.840702,25.424352,501,Rain,moderate rain,10d,stations,225.64,235.39,246.78,269.93,1015,85,1016,985,4289,7.49,119,3.86,18,1716285500,1,5449,IT,1716320123,1716279144,0,1396387,Nantucket,200,2
120.128302,-47.227596,501,Rain,moderate rain,10d,stations,239.33,268.51,241.17,255.88,1004,46,987,984,7400,13.2,78,6.0,63,1716283479,1,5211,GB,1716303454,1716280411,0,3535767,Pune,200,2
98.003171,-50.989271,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,297.96,233.28,221.19,301.96,985,31,992,1024,4136,2.4,197,6.61,94,1716328862,1,3493,US,1716296253,1716346067,7200,8539194,Rumbak,200,2
-121.88832,-21.334195,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,248.29,257.7,259.19,302.87,1022,16,1013,968,4183,3.54,97,7.21,12,1716320430,1,1698,IT,1716268251,1716303479,-25200,5673420,Pune,200,2
-151.656199,-33.267033,501,Rain,moderate rain,10d,stations,234.23,267.69,318.0,282.6,992,69,989,967,8186,10.24,57,12.6,2,1716311112,1,7762,GB,1716323496,1716318796,-25200,1060359,Rumbak,200,2
110.157438,13.612724,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,250.35,281.63,314.26,271.59,1026,21,984,920,5607,1.65,15,9.54,72,1716281142,1,8927,GB,1716273567,1716319272,0,1552848,Nantucket,200,2
-98.799194,-5.310173,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,227.95,274.46,307.95,295.58,1000,77,1001,914,4363,7.94,344,4.82,46,1716316058,1,7469,US,1716326941,1716340489,-25200,6518210,Cornville,200,2
116.041106,-8.035144,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,288.86,225.98,244.34,315.04,982,27,1020,1030,7570,12.45,283,19.67,2,1716266898,1,6724,IT,1716340416,1716307920,-43200,1392813,Pune,200,2
-178.644179,42.144214,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,309.94,318.13,236.3,244.69,1006,97,1017,934,8318,2.98,98,1.89,63,1716334343,1,7609,GB,1716279513,1716304496,19800,3840828,Zocca,200,2
82.776828,-50.08315,501,Rain,moderate rain,10d,stations,254.87,280.51,299.03,307.14,997,23,1000,940,4881,12.28,107,9.79,61,1716264502,1,5568,IN,1716337648,1716297821,-43200,5324623,Nantucket,200,2
-17.947737,-62.228073,501,Rain,moderate rain,10d,stations,303.51,275.4,297.5,287.38,1012,34,1027,936,9168,13.42,220,0.23,85,1716335943,1,7300,US,1716267141,1716276762,0,8474712,Cornville,200,2
115.752485,10.433731,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,306.99,289.71,258.42,228.04,1012,11,1025,1007,2840,4.64,342,0.31,11,1716345275,1,4946,US,1716322303,1716283614,-25200,7791253,Cornville,200,2
157.054131,52.178579,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,268.56,244.41,275.39,258.34,1000,97,980,1028,4393,13.97,277,1.47,77,1716326254,1,5077,US,1716298480,1716294467,19800,6449268,Whitby,200,2
-48.949772,86.413427,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,308.08,271.6,258.45,298.28,1026,65,1008,921,5261,12.19,176,17.44,2,1716347474,1,7504,IN,1716281154,1716345694,7200,7216572,Zocca,200,2
-135.720177,42.846127,501,Rain,moderate rain,10d,stations,220.72,261.11,307.54,233.18,1017,62,1021,940,2243,9.24,85,13.69,33,1716337531,1,2549,IN,1716280214,1716314747,7200,1598277,Pune,200,2
66.705874,-46.134992,501,Rain,moderate rain,10d,stations,263.53,317.27,292.66,298.78,1009,20,1020,967,2431,13.04,104,15.35,60,1716344376,1,8343,IT,1716265204,1716271955,19800,1262761,Cornville,200,2
14.595268,87.091084,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,290.84,269.12,221.81,263.44,1002,72,985,901,6183,10.89,254,17.34,40,1716322061,1,7945,IT,1716279971,1716322056,-25200,9382393,Rumbak,200,2
-114.629596,-60.185992,501,Rain,moderate rain,10d,stations,304.64,239.93,273.19,281.94,995,38,1026,1000,5457,12.05,331,6.35,70,1716286453,1,7293,IT,1716267007,1716307923,-25200,1541774,Pune,200,2
150.797778,29.901206,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,227.58,277.99,226.78,272.8,1012,73,985,917,9162,2.19,143,10.97,92,1716336776,1,6873,GB,1716331586,1716287014,0,3898120,Zocca,200,2
-51.723132,-76.69711,501,Rain,moderate rain,10d,stations,245.09,281.73,271.03,289.46,1026,18,1010,1003,2806,4.97,91,19.36,24,1716323565,1,5988,US,1716308162,1716276614,7200,8720940,Rumbak,200,2
82.757974,47.233532,501,Rain,moderate rain,10d,stations,266.17,254.3,297.41,271.11,986,76,1021,1023,5161,10.32,153,14.75,4,1716327256,1,4896,IN,1716309996,1716330815,-43200,8066797,Nantucket,200,2
74.09307,-42.709076,501,Rain,moderate rain,10d,stations,308.99,247.94,271.09,298.34,1014,71,1020,990,4446,13.75,257,3.99,55,1716342097,1,6265,IN,1716319316,1716304282,-43200,7887791,Pune,200,2
118.409906,-51.579325,501,Rain,moderate rain,10d,stations,286.42,256.07,275.05,277.17,1026,25,990,961,2467,3.83,83,13.34,97,1716330257,1,6356,US,1716315972,1716343508,-25200,7593376,Rumbak,200,2
-171.022361,-84.004633,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,293.43,291.67,285.76,249.76,1006,11,990,992,7828,2.0,172,14.25,15,1716308608,1,5676,IT,1716290132,1716300523,-25200,7610039,Pitampura,200,2
-28.867575,-40.096945,501,Rain,moderate rain,10d,stations,245.05,271.12,313.18,258.53,988,91,989,1025,9660,9.84,78,15.1,33,1716276009,1,7176,IT,1716347005,1716263078,-43200,1503879,Cornville,200,2
-67.743845,70.223911,501,Rain,moderate rain,10d,stations,303.92,243.43,272.16,269.71,997,73,991,989,6450,9.57,30,7.76,5,1716291447,1,3535,IN,1716293732,1716279254,0,2064313,Whitby,200,2
-45.828599,65.900008,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,256.87,304.26,293.3,239.16,980,55,997,981,9944,1.57,117,8.64,52,1716325841,1,5812,IT,1716323067,1716315990,19800,7639628,Nantucket,200,2
-139.995244,-20.828299,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,240.84,303.95,235.67,299.84,981,91,988,1004,3136,10.31,102,12.96,69,1716275905,1,8313,GB,1716291632,1716314036,0,2751099,Nantucket,200,2
-35.223571,9.349554,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,250.58,264.67,272.15,231.59,1006,81,1021,910,9491,11.05,275,16.86,56,1716264998,1,4778,IT,1716274146,1716338043,7200,5833342,Whitby,200,2
-81.731331,-48.495981,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,301.51,279.98,224.18,302.47,1027,92,1023,967,8789,4.36,48,2.1,31,1716280452,1,8786,IT,1716326254,1716285559,0,3129502,Cornville,200,2
-22.976318,59.488553,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,285.86,298.74,298.04,233.21,1013,34,1022,1023,8041,11.93,222,10.43,93,1716292297,1,3964,IT,1716282048,1716321534,19800,9834817,Zocca,200,2
147.49376,-79.935854,501,Rain,moderate rain,10d,stations,273.75,315.01,259.59,232.14,991,26,1027,1016,8087,10.97,130,2.39,59,1716348353,1,6500,IN,1716296055,1716271212,0,9545557,Rumbak,200,2
-169.694483,-34.82995,501,Rain,moderate rain,10d,stations,274.68,285.49,257.78,247.48,1009,18,1016,969,2800,3.18,77,3.53,42,1716283317,1,5334,GB,1716288803,1716267073,19800,9942032,Rumbak,200,2
138.932004,-89.958488,501,Rain,moderate rain,10d,stations,315.68,229.39,221.01,264.01,997,87,1002,1015,3708,1.31,336,17.68,36,1716270432,1,6303,IN,1716265176,1716274704,-25200,4532764,Pune,200,2
107.197669,-53.15901,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,302.82,308.65,315.63,287.16,1007,84,1010,951,8563,5.21,172,16.69,33,1716302289,1,3590,IN,1716305840,1716289826,19800,6047459,Rumbak,200,2
-108.990143,-40.60513,501,Rain,moderate rain,10d,stations,313.86,285.45,289.88,258.21,1009,13,1014,926,6153,5.85,229,12.89,61,1716340750,1,1534,US,1716317078,1716283697,7200,9284094,Nantucket,200,2
141.11191,43.443736,501,Rain,moderate rain,10d,stations,266.68,222.35,280.31,231.23,1006,97,984,1014,8580,10.01,160,18.19,54,1716297032,1,7982,IN,1716310675,1716274838,0,9293955,Zocca,200,2
-50.099041,41.10791,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,312.51,237.82,316.43,294.92,1017,85,1008,962,3083,4.36,236,19.88,32,1716273811,1,9449,US,1716334595,1716321528,19800,5936224,Rumbak,200,2
11.524519,-54.781639,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,311.28,249.29,278.63,270.92,1001,92,989,901,1101,4.54,341,8.65,58,1716287182,1,1803,IN,1716275747,1716281222,19800,9623916,Cornville,200,2
-50.707094,78.379375,501,Rain,moderate rain,10d,stations,304.86,319.8,285.31,228.89,1003,54,1000,992,4639,2.1,208,12.6,87,1716348885,1,8187,US,1716282531,1716330598,-43200,1271114,Rumbak,200,2
-66.573972,-34.572768,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,276.26,230.87,309.27,243.2,990,62,1002,934,3919,0.04,349,1.79,78,1716297491,1,5117,IN,1716319195,1716302308,19800,1908188,Pitampura,200,2
-26.552777,-55.319008,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,238.13,220.95,227.69,234.07,995,27,1008,915,5957,14.73,79,8.5,63,1716321418,1,8600,US,1716291469,1716262581,0,7242131,Zocca,200,2
-54.756219,-86.150751,501,Rain,moderate rain,10d,stations,247.51,228.06,259.24,278.76,1012,43,988,927,1849,6.11,266,3.7,48,1716276561,1,8594,IT,1716306659,1716329559,19800,1995926,Pitampura,200,2
-86.880546,-79.888978,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,318.81,265.87,293.27,247.23,1022,93,1015,1007,4726,3.92,48,5.93,23,1716337508,1,2188,GB,1716326958,1716285502,0,2575637,Pitampura,200,2
-175.744169,42.430598,501,Rain,moderate rain,10d,stations,285.43,225.11,269.01,227.49,981,32,991,991,8338,7.0,247,19.77,48,1716281973,1,5813,IN,1716326513,1716293772,0,3586857,Rumbak,200,2
