coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_temp_min,main_temp_max,main_pressure,main_humidity,main_sea_level,main_grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,level
10.99,44.34,800,Clear,clear sky,01n,stations,287.98,286.23,286.81,289.69,993,85,1003,967,9909,1.0,330,4.61,36,1686397831,1,6812,IT,1656928642,1667383426,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.22,285.41,285.74,288.57,1016,63,991,952,8043,9.72,175,12.55,5,1628535062,1,6812,IT,1611645395,1613394873,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.66,287.74,286.33,291.03,1008,98,1009,937,9270,1.98,47,4.78,23,1666165628,1,6812,IT,1611527378,1609370784,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.95,282.84,281.94,285.24,1026,63,1029,962,4600,8.57,262,9.96,89,1607017048,1,6812,IT,1672711800,1620981798,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.2,280.03,277.74,282.97,992,62,1013,957,9091,2.1,166,3.95,83,1686217533,1,6812,IT,1603934082,1604002197,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.92,285.18,285.08,289.12,1014,95,993,977,9795,7.62,291,11.74,42,1632830080,1,6812,IT,1646766230,1686668318,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.92,288.32,287.15,291.31,990,98,1007,928,9940,2.59,149,6.33,91,1647182498,1,6812,IT,1645433241,1693468842,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.24,285.07,283.31,287.43,1022,74,1025,980,1859,3.52,308,4.59,90,1669339504,1,6812,IT,1618944674,1692915225,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.98,283.86,282.61,285.27,1011,88,1020,997,9289,5.82,330,6.62,63,1646969730,1,6812,IT,1650298822,1667513607,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.47,283.87,284.12,288.34,1009,80,1016,972,2826,3.06,181,7.83,48,1668085266,1,6812,IT,1646250618,1651352420,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.83,284.75,283.17,288.29,1010,94,1017,973,5980,1.71,159,6.27,62,1634314974,1,6812,IT,1636339775,1624236350,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.25,287.16,285.25,288.42,1025,78,990,966,1439,7.64,49,12.19,50,1653944024,1,6812,IT,1681624694,1640492905,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.06,280.01,277.99,282.63,990,86,1009,994,7814,2.92,193,6.8,86,1621836847,1,6812,IT,1638667583,1668875976,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.23,285.45,285.12,288.53,995,90,1007,984,5770,8.87,310,12.11,32,1660311388,1,6812,IT,1694411468,1688181140,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.15,280.81,278.79,282.9,1029,58,996,960,5157,8.01,132,11.29,3,1638447394,1,6812,IT,1665173649,1681217896,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.86,285.55,283.98,287.03,996,99,1008,986,8103,9.88,307,13.84,4,1695153040,1,6812,IT,1692135621,1640886426,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.7,285.41,284.22,289.48,1029,57,1011,966,1160,7.57,151,11.12,85,1692219061,1,6812,IT,1682596281,1660723473,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.87,284.49,283.78,287.81,1015,84,1026,944,8730,6.77,317,8.69,55,1646398375,1,6812,IT,1642232517,1693572561,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.39,287.77,288.37,291.07,1000,65,1007,927,2720,9.72,100,14.21,2,1617417223,1,6812,IT,1619492871,1673818351,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.11,288.1,286.66,291.36,998,92,1020,922,4489,4.41,286,9.11,31,1633945641,1,6812,IT,1613568410,1603872276,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.92,284.26,282.25,287.86,996,80,1016,977,6395,6.33,338,8.43,73,1676568695,1,6812,IT,1607536561,1680804475,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.03,281.37,280.08,285.3,1024,99,1028,979,2657,8.19,17,10.73,7,1697088603,1,6812,IT,1631317228,1684904076,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.01,287.87,286.91,291.55,1019,63,996,990,8328,0.44,351,3.25,41,1684585898,1,6812,IT,1625684543,1676381305,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.39,285.12,284.15,286.86,1005,51,1000,907,3019,1.81,43,6.0,15,1607518098,1,6812,IT,1696575574,1619565680,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.44,282.06,280.34,283.87,991,97,1007,935,4778,6.66,203,8.44,17,1637258529,1,6812,IT,1604876961,1676412781,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.35,288.33,285.99,289.69,1027,83,1027,1000,1544,8.84,229,10.35,57,1687448402,1,6812,IT,1683751817,1680082234,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.77,279.92,277.88,282.78,995,53,993,953,8914,0.08,31,1.41,0,1690381490,1,6812,IT,1639255440,1650821738,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.44,280.29,278.56,282.98,1020,53,1018,991,4727,4.93,245,9.81,18,1612489371,1,6812,IT,1600483403,1622184491,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.27,286.22,285.93,289.06,1028,74,1013,978,1304,4.68,162,5.54,5,1651607517,1,6812,IT,1614629943,1635504144,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.67,286.74,285.8,289.89,993,81,1019,914,8822,4.29,182,8.34,38,1690718383,1,6812,IT,1689620341,1613398542,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.46,279.92,278.94,283.14,1016,75,994,922,6892,0.41,61,3.2,0,1658165715,1,6812,IT,1632455860,1618681308,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.22,283.28,283.91,286.37,1028,72,996,911,5080,9.46,326,14.1,64,1652826811,1,6812,IT,1640904404,1646204674,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.29,286.35,284.96,288.97,1001,77,1013,964,4382,0.15,61,2.23,49,1624386530,1,6812,IT,1660603927,1666146270,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.79,279.47,278.88,283.48,1008,72,996,981,7654,2.08,159,4.39,66,1611528323,1,6812,IT,1658042347,1668530643,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.55,287.09,285.9,290.44,1016,93,1016,956,9107,5.0,218,5.96,20,1649978918,1,6812,IT,1609276991,1607329634,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.67,289.5,287.4,291.49,1013,63,999,998,5355,8.76,19,12.92,10,1655356155,1,6812,IT,1691087965,1638370915,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.16,285.47,284.78,288.19,997,72,1000,947,1327,1.85,355,4.83,49,1674607425,1,6812,IT,1627943509,1620159662,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.1,288.87,287.55,291.55,1028,98,1007,929,3045,3.07,139,4.5,81,1602579065,1,6812,IT,1605092566,1662464429,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.88,282.21,280.63,285.26,1005,64,1015,965,7089,2.25,141,5.76,24,1657246601,1,6812,IT,1698073865,1682690144,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.82,279.86,278.87,282.45,1009,96,1022,998,3499,4.36,163,9.17,56,1683869507,1,6812,IT,1674723734,1684811457,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.32,282.14,282.1,285.83,1013,90,1013,957,6936,0.6,211,0.64,49,1635041409,1,6812,IT,1609151612,1666269018,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.26,288.05,288.03,290.3,1025,78,1015,937,7932,9.83,252,13.09,99,1630054585,1,6812,IT,1622589729,1692358145,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.42,285.51,284.88,289.76,1030,69,1002,997,7802,8.02,302,8.04,10,1654328692,1,6812,IT,1632581458,1640296246,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.46,284.23,281.6,285.64,996,51,1011,980,3996,1.16,240,6.0,64,1632634628,1,6812,IT,1697682807,1668418250,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.86,281.02,281.03,285.84,992,52,1003,988,9067,3.4,285,4.38,45,1699976606,1,6812,IT,1644414476,1624028048,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.92,287.98,286.91,291.43,1018,95,1021,919,3897,2.3,239,3.26,53,1670802091,1,6812,IT,1692083458,1662389277,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.45,286.95,285.97,289.37,1024,97,1004,969,8664,2.74,285,5.39,61,1645297283,1,6812,IT,1644058089,1628263133,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.95,285.35,285.58,288.62,1008,79,999,992,5760,5.73,222,9.66,50,1684206297,1,6812,IT,1668679892,1605493578,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.36,285.68,283.98,287.37,998,66,1026,917,6689,4.47,174,7.19,70,1617868688,1,6812,IT,1696791813,1689291777,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.26,284.93,283.75,286.37,1009,80,1006,969,9133,6.24,104,10.93,92,1670471791,1,6812,IT,1618404644,1624461784,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.39,288.14,285.47,290.63,1022,100,1015,964,3490,2.57,47,6.51,75,1628453431,1,6812,IT,1643971654,1609224511,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.73,285.0,283.35,288.61,1020,64,997,986,6502,2.44,205,6.5,4,1619843081,1,6812,IT,1683679631,1605067159,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.11,283.04,282.46,285.21,1025,87,1024,969,3271,1.8,257,2.15,80,1640678069,1,6812,IT,1614070180,1652478498,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.43,280.98,278.74,284.09,993,81,1029,966,8186,8.08,339,10.2,5,1624172475,1,6812,IT,1645069711,1673230658,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.54,282.4,279.54,283.89,1009,74,1003,941,1706,1.85,88,3.77,0,1671615125,1,6812,IT,1671435157,1634291004,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.16,281.31,281.11,283.44,1013,51,1011,938,9815,1.49,1,2.16,81,1664646118,1,6812,IT,1655927266,1659724342,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.62,286.41,285.02,288.72,1016,65,992,971,6372,4.24,123,4.94,70,1615902797,1,6812,IT,1675733361,1628363358,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.46,280.76,279.1,283.5,1002,71,1015,986,1747,5.16,22,7.47,88,1616199473,1,6812,IT,1695302717,1680424078,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.83,285.29,283.83,287.98,1023,76,1018,904,5301,3.09,243,7.47,60,1692440681,1,6812,IT,1600513121,1663953257,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.28,283.55,283.97,286.36,990,90,995,993,9733,0.64,54,2.37,21,1614231100,1,6812,IT,1655957797,1610561225,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.53,284.33,281.98,286.76,1016,54,993,972,7980,2.2,176,6.28,5,1619703781,1,6812,IT,1657847560,1603147606,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.32,282.73,281.82,286.23,1004,85,996,960,8870,7.69,161,12.17,9,1633115287,1,6812,IT,1601336393,1618247678,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.09,280.39,279.45,283.82,1015,55,995,949,7396,0.14,41,2.1,2,1681625600,1,6812,IT,1648253239,1651496199,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.85,288.54,287.31,291.54,1007,78,1024,947,4949,9.82,20,12.94,80,1653063249,1,6812,IT,1630245026,1659128455,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.13,286.17,285.18,289.99,1023,57,993,948,5912,4.3,96,4.53,23,1600586021,1,6812,IT,1670188293,1699014543,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.34,280.88,279.37,283.15,996,51,991,953,4745,0.16,158,3.88,22,1652238762,1,6812,IT,1679755717,1662575846,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.14,282.68,281.44,285.83,1000,82,995,951,2493,9.3,133,10.82,21,1612551252,1,6812,IT,1656064148,1679008154,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.4,282.28,279.55,285.27,1006,85,999,915,4613,4.13,212,5.88,79,1615418527,1,6812,IT,1649019954,1660749985,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.88,288.18,287.67,290.36,1014,52,1022,918,4064,0.1,280,2.12,11,1637479460,1,6812,IT,1605178149,1620905970,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.71,281.3,279.91,284.67,1026,51,992,969,4962,0.92,112,3.79,61,1627812979,1,6812,IT,1645755625,1663035732,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.29,285.66,285.06,287.43,991,94,1021,922,4289,3.14,50,6.32,4,1697025197,1,6812,IT,1652468623,1669997393,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.7,287.66,286.65,290.68,1013,85,1009,922,8528,5.73,350,6.47,58,1636748615,1,6812,IT,1696709531,1646125689,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.9,281.98,281.03,286.08,1025,84,991,941,1465,9.14,71,10.86,19,1633823863,1,6812,IT,1621003718,1632712356,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.39,280.62,279.6,285.04,990,64,1026,915,1601,0.41,336,2.05,80,1621715785,1,6812,IT,1694629417,1619199217,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.78,282.39,282.03,285.82,1005,60,1010,973,2772,8.81,163,10.1,79,1669165062,1,6812,IT,1620798980,1609249995,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.61,279.8,280.04,284.5,1002,66,1004,915,8341,5.24,57,9.99,51,1677353584,1,6812,IT,1664685571,1679557028,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.66,280.66,279.05,283.3,1007,98,1026,976,9038,6.95,318,7.05,80,1633358674,1,6812,IT,1666222347,1636897147,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.57,280.07,279.05,283.21,1022,94,1005,905,8752,5.83,342,7.41,96,1660918286,1,6812,IT,1637096253,1669674362,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.2,287.82,287.63,292.0,1012,50,1009,934,5388,2.9,345,3.49,22,1647419396,1,6812,IT,1655483805,1602581506,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.96,284.51,282.29,286.46,1020,57,1004,973,8749,8.03,360,10.8,51,1635423736,1,6812,IT,1601901524,1634689875,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.56,289.51,286.95,291.46,991,51,1021,964,8611,6.94,25,7.84,97,1639582048,1,6812,IT,1629693050,1617969350,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.43,283.68,282.63,287.94,1001,66,994,944,2150,2.21,137,2.22,30,1623799356,1,6812,IT,1648736220,1631673650,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.72,284.99,285.55,288.85,998,82,1003,978,5615,3.38,264,8.24,76,1615883598,1,6812,IT,1668926354,1699722482,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.69,279.15,279.43,283.17,1012,82,995,979,7894,5.73,230,6.17,66,1661049529,1,6812,IT,1653481098,1636071942,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.69,289.32,287.23,290.75,995,85,1004,966,2306,4.75,230,5.11,10,1609706409,1,6812,IT,1698060812,1601662523,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.92,284.85,284.01,288.75,1027,80,1001,904,9561,4.14,228,6.66,93,1638897803,1,6812,IT,1679792494,1664127607,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.21,287.25,286.38,290.96,1009,66,1012,947,6871,3.11,321,3.5,33,1650359412,1,6812,IT,1684549031,1655556568,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.88,282.94,281.98,286.14,991,85,1001,985,5184,2.7,48,6.42,78,1699129607,1,6812,IT,1671350350,1686620450,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.06,278.22,277.37,282.85,1028,91,1014,956,3349,1.34,156,1.85,31,1622794131,1,6812,IT,1620107090,1672339349,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.89,288.21,287.22,291.54,1004,95,1016,974,9738,8.38,290,11.66,17,1601925625,1,6812,IT,1618276012,1614815507,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.83,282.92,282.43,287.08,1004,60,1021,928,6105,5.53,241,6.85,77,1675639184,1,6812,IT,1666061376,1653734428,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.16,287.18,286.51,291.95,1016,59,990,990,9461,5.12,53,6.36,8,1685907585,1,6812,IT,1635584910,1628774018,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.13,281.67,279.7,284.14,992,73,1005,909,2471,5.91,286,7.62,58,1659035489,1,6812,IT,1688878442,1696154926,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.37,283.88,282.35,286.63,1012,50,1014,938,8021,6.07,283,10.02,85,1693474028,1,6812,IT,1681950109,1681736128,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.82,281.01,281.41,285.38,1006,96,1010,1000,8335,8.28,241,11.19,66,1679877194,1,6812,IT,1671837402,1638068375,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.09,282.1,281.93,285.74,1020,88,1005,938,5418,3.13,350,4.67,83,1663476191,1,6812,IT,1623829496,1652517717,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.83,280.31,279.72,282.04,1015,92,1012,913,6847,7.5,52,7.53,61,1627513476,1,6812,IT,1675840542,1603223914,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.92,289.78,287.86,291.59,1023,81,1001,905,9638,7.46,35,8.68,5,1690099708,1,6812,IT,1623038045,1608553433,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.95,286.82,286.32,290.48,1007,73,1005,977,7399,7.64,338,9.62,16,1671283340,1,6812,IT,1646495953,1665077199,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.32,288.44,288.09,290.75,1005,100,1021,942,3624,5.93,302,6.58,0,1674743749,1,6812,IT,1606045832,1629443017,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.35,282.18,281.0,283.78,1029,62,1028,955,7131,9.68,289,10.59,38,1603677661,1,6812,IT,1698058575,1658605919,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.52,287.72,287.22,292.44,1012,73,999,999,3583,7.63,59,9.2,18,1636477680,1,6812,IT,1635741645,1680240265,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.99,288.46,287.14,291.4,1001,59,1024,951,6285,1.06,5,1.59,69,1622600034,1,6812,IT,1665213465,1645678097,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.44,288.32,285.83,289.6,1023,72,1020,923,5137,7.11,133,7.63,42,1616602227,1,6812,IT,1650210865,1648483221,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.06,285.56,283.92,288.81,1018,95,994,910,8440,5.55,185,6.0,62,1610225813,1,6812,IT,1687517172,1677904362,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.54,279.39,278.64,282.38,1016,68,1023,904,4540,2.53,282,6.47,67,1638080536,1,6812,IT,1630352681,1609096820,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.93,285.65,285.26,289.83,1019,54,1004,960,9893,3.3,344,6.24,95,1608438412,1,6812,IT,1687031611,1677583239,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.18,283.51,283.25,287.14,1012,52,1021,992,3115,7.07,268,7.89,16,1671720045,1,6812,IT,1684399419,1667718332,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.19,285.16,284.25,288.6,1009,73,999,989,4924,7.37,195,11.39,64,1682664723,1,6812,IT,1669316322,1615225934,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.86,280.6,279.09,284.04,1025,91,999,951,5026,1.38,171,4.96,9,1669807437,1,6812,IT,1690959924,1679326862,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.41,280.43,279.39,282.59,992,67,992,916,5402,8.72,33,12.68,49,1617385133,1,6812,IT,1651078018,1639091023,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.33,288.15,285.83,291.2,1020,92,1015,940,4026,0.13,142,1.31,30,1628302160,1,6812,IT,1611359134,1620974269,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.09,288.2,287.59,290.55,1028,58,1028,959,6906,5.89,278,7.03,99,1655729727,1,6812,IT,1635984998,1606573807,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.77,285.59,283.93,288.28,995,79,1007,970,9139,1.97,37,3.5,86,1664481296,1,6812,IT,1694271038,1610891361,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.1,284.96,284.34,287.54,1023,51,1012,913,1934,0.38,296,0.98,60,1609087382,1,6812,IT,1674315206,1695551972,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.69,283.28,283.22,286.01,1003,71,1023,969,9181,7.7,219,9.38,100,1658704084,1,6812,IT,1664381665,1695998191,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,283.35,281.8,280.65,284.73,1011,57,1029,920,2988,2.97,12,3.56,68,1674082128,1,6812,IT,1675749371,1623011836,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.97,282.47,281.52,284.56,1020,53,1028,924,8398,0.36,31,1.51,44,1648944255,1,6812,IT,1649137191,1672790392,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.53,288.35,285.66,290.12,1022,67,1016,984,4012,6.89,102,10.12,53,1664203314,1,6812,IT,1641986407,1697384514,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.63,283.72,284.63,288.14,1014,91,998,980,5642,6.84,29,10.83,78,1683754686,1,6812,IT,1608308402,1606768835,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,285.48,284.78,283.73,288.37,1009,90,1009,909,9415,4.97,113,5.29,92,1626836325,1,6812,IT,1690396265,1636518934,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,289.83,289.47,286.99,292.03,996,52,1012,903,3243,0.2,106,5.09,68,1697789984,1,6812,IT,1668531303,1603146070,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.57,283.24,282.92,287.06,995,98,1028,946,7360,3.56,41,6.15,75,1651994419,1,6812,IT,1678906011,1621606806,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.79,281.74,280.3,284.39,1003,57,995,983,1717,6.32,35,8.1,89,1645919604,1,6812,IT,1671004531,1683630898,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,284.77,283.88,283.69,287.61,1013,96,1003,939,9869,3.72,14,6.29,66,1645659308,1,6812,IT,1689934509,1662386234,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.95,286.02,285.74,290.1,1024,77,1003,945,5975,3.16,271,3.75,2,1602902841,1,6812,IT,1691929642,1654230185,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,287.76,287.7,285.38,289.55,996,68,1021,918,7778,1.57,334,3.34,26,1645090960,1,6812,IT,1674958601,1696089504,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,286.7,285.5,284.51,288.81,1013,60,1010,976,7801,3.66,28,4.12,28,1666482403,1,6812,IT,1662716311,1661244509,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,281.71,281.13,279.59,284.33,1012,60,1009,948,9072,0.78,199,5.52,27,1690875306,1,6812,IT,1620797516,1645707851,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,282.92,282.54,281.08,285.9,1025,51,1023,901,3135,0.14,351,3.35,81,1636818750,1,6812,IT,1635895270,1637305433,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,288.84,287.55,286.86,291.82,990,75,1022,942,9840,7.35,136,12.23,55,1614802812,1,6812,IT,1613709526,1650449276,7200,3163858,Zocca,200,2
10.99,44.34,800,Clear,clear sky,01n,stations,280.77,280.38,277.77,282.76,1000,96,1006,913,5609,3.19,58,5.92,25,1643142104,1,6812,IT,1609716700,1645856054,7200,3163858,Zocca,200,2
